                                      keahlian dan latar belakang pendidikannya.                                 ,5,8
"Memperhatikan                         : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20          ",6,8
                                      April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor        ,6,8
                                      282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                   ,6,8
                                      Pendidikan Islam Tanwirul Qulub.                                           ,6,8
                                      2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan             ,6,8
                                      Islam Tanwirul Qulub                                                       ,6,8
                                      3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor            ,6,8
                                      002/MI/TQ/VII/2011 tentang penugasan Guru                                  ,6,8
                                      MEMUTUSKAN                                                                 ,7,8
Menetapkan                            : Memberikan tugas mengajar kepada :                                       ,7,8
"PERTAMA                               Nama      : Romlah, S Ag                                                   ",8,8
"                                      TT.Lahir   : Gresik, 24 Juli 1974                                          ",7,8
                                      Pendidikan : S 1                                                           ,7,8
                                      Alamat     : JI. H. Raisan Ciganjur Rt. 003/01 Kel. Cipedak                ,7,8
                                      Kec. Jagakarsa                                                             ,7,8
                                      Sebagai Guru Kelas VI di Madrasah Ibtiddaiyah pada Yayasan                 ,7,8
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,8
"KEDUA                                 : Selama menjalankan tugas, yang bersangkutan akan diberikan               ",7,8
                                      honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan        ,7,8
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,8
KETIGA                                : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana   ,7,8
                                      Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat           ,7,8
                                      keputusan ini.                                                             ,7,8
KEEMPAT                               : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.               ,7,8
                                      Ditetapkan di Jakarta                                                      ,10,8
                                      Pada tanggal 08 Juli 2011                                                  ,11,8
                                      Ketua Yayasan Pendidikan Islam                                             ,4,8
                                      TANWIRUL QULUB                                                             ,12,8
"                                      DR.HM. SYAIROZI DIMYATHI, M.Ed                                             ",13,8
Tembusan :                                                                                                       ,14,8
Kepala Madrasah Ibtidaiyah                                                                                       ,14,8
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                                        ,14,8
Arsip                                                                                                            ,14,8
                      SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                                  ,1,9
                           Nomor : 052/YPI-TQ/SK-ML/VII/ll                                                      ,2,9
Menimbang                             : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di         ,5,9
"                                      Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang             ",5,9
                                      sesuai dengan bidang keahlian dan latar belakang pendidikan.               ,5,9
"                                      b. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai tenaga     ",5,9
                                      pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan          ,5,9
                                      Pendidikan Islam Tanwirul Qulub.                                           ,5,9
                                      c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan       ,5,9
                                      memenuhi syarat untuk diberikan tugas mengajar sesuai dengan               ,5,9
                                      keahlian dan latar belakang pendidikannya.                                 ,5,9
"Memperhatikan                         : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20          ",6,9
                                      April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor        ,6,9
                                      282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                   ,6,9
                                      Pendidikan Islam Tanwirul Qulub.                                           ,6,9
                                      2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan             ,6,9
                                      Islam Tanwirul Qulub                                                       ,6,9
                                      3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor            ,6,9
                                      002/MI/TQ/VII/2011 tentang penugasan Guru                                  ,6,9
                                      MEMUTUSKAN                                                                 ,7,9
Menetapkan                            : Memberikan tugas mengajar kepada :                                       ,7,9
PERTAMA                               Nama     : Hj. Maimunah BA                                                 ,8,9
"                                      TT.Lahir   : Jakarta, 05 Mei 1958                                          ",7,9
                                      Pendidikan : Sarjana Muda                                                  ,7,9
                                      Alamat     : JI. Pedurenan Mesjid Rt.006/04                                ,7,9
                                      Karet Kuningan Jakarta Selatan                                             ,7,9
                                      Sebagai Guru Tetap Kelas III (Tiga) di Madrasah Ibtiddaiyah pada           ,7,9
                                      Yayasan Pendidikan Islam TANWIRUL QULUB.                                   ,7,9
"KEDUA                                 : Selama menjalankan tugas, yang bersangkutan akan diberikan               ",7,9
                                      honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan        ,7,9
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,9
KETIGA                                : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana   ,7,9
                                      Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat           ,7,9
                                      keputusan ini.                                                             ,7,9
KEEMPAT                               : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.               ,7,9
                                      Ditetapkan di Jakarta                                                      ,10,9
                                      Pada tanggal 08 Juli 2011                                                  ,11,9
                                      Ketua Yayasan Pendidikan Islam                                             ,4,9
                                      TANWIRUL QULUB                                                             ,12,9
"                                      DR.HM. SYAIROZI DIMYATHI, M.Ed                                             ",13,9
Tembusan :                                                                                                       ,14,9
Kepala Madrasah Ibtidaiyah                                                                                       ,14,9
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                                        ,14,9
                      SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                                  ,1,10
                           Nomor : 052/YPI-TQ/SK-ML/VII/ll                                                      ,2,10
Menimbang                             : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di         ,5,10
"                                      Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang             ",5,10
                                      sesuai dengan bidang keahlian dan latar belakang pendidikan.               ,5,10
"                                      b. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai tenaga     ",5,10
                                      pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan          ,5,10
                                      Pendidikan Islam Tanwirul Qulub.                                           ,5,10
                                      c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan       ,5,10
                                      memenuhi syarat untuk diberikan tugas mengajar sesuai dengan               ,5,10
                                      keahlian dan latar belakang pendidikannya.                                 ,5,10
"Memperhatikan                         : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20          ",6,10
                                      April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor        ,6,10
                                      282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                   ,6,10
                                      Pendidikan Islam Tanwirul Qulub.                                           ,6,10
                                      2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan             ,6,10
                                      Islam Tanwirul Qulub                                                       ,6,10
                                      3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor            ,6,10
                                      002/MI/TQ/VII/2011 tentang penugasan Guru                                  ,6,10
                                      MEMUTUSKAN                                                                 ,7,10
Menetapkan                            : Memberikan tugas mengajar kepada :                                       ,7,10
PERTAMA                               Nama     : H. Muhamad Sholeh                                               ,8,10
"                                      TT.Lahir   : Jakarta, 03 April 1952                                        ",7,10
                                      Pendidikan : D III                                                         ,7,10
                                      Alamat     : JI. Pedurenan Masjid Rt.013/04                                ,7,10
                                      Karet Kuningan Jakarta Selatan                                             ,7,10
"                                      Sebagai Guru Tetap Bidang Studi A) Qur’an Hadits, Fiqih, Aqidah            ",7,10
                                      Akhlaq dan Bahasa Arab di Madrasah Ibtiddaiyah pada Yayasan                ,7,10
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,10
"KEDUA                                 : Selama menjalankan tugas, yang bersangkutan akan diberikan               ",7,10
                                      honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan        ,7,10
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,10
KETIGA                                : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana   ,7,10
                                      Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat           ,7,10
                                      keputusan ini.                                                             ,7,10
KEEMPAT                               : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.               ,7,10
                                      Ditetapkan di Jakarta                                                      ,10,10
                                      Pada tanggal 08 Juli 2011                                                  ,11,10
                                      Ketua Yayasan Pendidikan Islam                                             ,4,10
                                      TANWIRUL QULUB                                                             ,12,10
"                                      DR.HM. SYAIROZI DIMYATHI, M.Ed                                             ",13,10
Tembusan :                                                                                                       ,14,10
Kepala Madrasah Ibtidaiyah                                                                                       ,14,10
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                                        ,14,10
Arsip                                                                                                            ,14,10
                      SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                                  ,1,11
                           Nomor : 052/YPI-TQ/SK-ML/VII/ll                                                      ,2,11
Menimbang                             : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di         ,5,11
"                                      Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang             ",5,11
                                      sesuai dengan bidang keahlian dan latar belakang pendidikan.               ,5,11
"                                      b. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai tenaga     ",5,11
                                      pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan          ,5,11
                                      Pendidikan Islam Tanwirul Qulub.                                           ,5,11
                                      c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan       ,5,11
                                      memenuhi syarat untuk diberikan tugas mengajar sesuai dengan               ,5,11
                                      keahlian dan latar belakang pendidikannya.                                 ,5,11
"Memperhatikan                         : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20          ",6,11
                                      April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor        ,6,11
                                      282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                   ,6,11
                                      Pendidikan Islam Tanwirul Qulub.                                           ,6,11
                                      2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan             ,6,11
                                      Islam Tanwirul Qulub                                                       ,6,11
                                      3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor            ,6,11
                                      002/MI/TQ/VII/2011 tentang penugasan Guru                                  ,6,11
                                      MEMUTUSKAN                                                                 ,7,11
Menetapkan                            : Memberikan tugas mengajar kepada :                                       ,7,11
PERTAMA                               Nama      : Bahruddin                                                      ,8,11
"                                      TT.Lahir   : Flores, 01 Juni 1947                                          ",7,11
                                      Pendidikan : D III                                                         ,7,11
                                      Alamat     : JI. Pedurenan Masjid Rt.013/04                                ,7,11
                                      Karet Kuningan Jakarta Selatan                                             ,7,11
                                      Sebagai Guru Tetap Bidang Studi Bahasa Indonesia di Madrasah               ,7,11
                                      Ibtiddaiyah pada Yayasan Pendidikan Islam TANWIRUL QULUB.                  ,7,11
"KEDUA                                 : Selama menjalankan tugas, yang bersangkutan akan diberikan               ",7,11
                                      honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan        ,7,11
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,11
KETIGA                                : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana   ,7,11
                                      Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat           ,7,11
                                      keputusan ini.                                                             ,7,11
KEEMPAT                               : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.               ,7,11
                                      Ditetapkan di Jakarta                                                      ,10,11
                                      Pada tanggal 08 Juli 2011                                                  ,11,11
                                      Ketua Yayasan Pendidikan Islam                                             ,4,11
                                      TANWIRUL QULUB                                                             ,12,11
"                                      DR.HM. SYAIROZI DIMYATHI, M.Ed                                             ",13,11
Tembusan :                                                                                                       ,14,11
Kepala Madrasah Ibtidaiyah                                                                                       ,14,11
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                                        ,14,11
Arsip                                                                                                            ,14,11
                      SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                                  ,1,12
                           Nomor : 052/YPI-TQ/SK-ML/VII/ll                                                      ,2,12
Menimbang                             : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di         ,5,12
"                                      Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang             ",5,12
                                      sesuai dengan bidang keahlian dan latar belakang pendidikan.               ,5,12
"                                      b. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai tenaga     ",5,12
                                      pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan          ,5,12
                                      Pendidikan Islam Tanwirul Qulub.                                           ,5,12
                                      c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan       ,5,12
                                      memenuhi syarat untuk diberikan tugas mengajar sesuai dengan               ,5,12
                                      keahlian dan latar belakang pendidikannya.                                 ,5,12
"Memperhatikan                         : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20          ",6,12
                                      April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor        ,6,12
                                      282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                   ,6,12
                                      Pendidikan Islam Tanwirul Qulub.                                           ,6,12
                                      2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan             ,6,12
                                      Islam Tanwirul Qulub                                                       ,6,12
                                      3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor            ,6,12
                                      002/MI/TQ/VII/2011 tentang penugasan Guru                                  ,6,12
                                      MEMUTUSKAN                                                                 ,7,12
Menetapkan                            : Memberikan tugas mengajar kepada :                                       ,7,12
"PERTAMA                               Nama       : Siti Maziyah, S Si Apt.                                       ",8,12
"                                      TT.Lahir : Jakarta, 26 Agustus 1974                                        ",7,12
                                      Pendidikan: S I                                                            ,7,12
                                      Alamat     : JI. KH Ilyas No. 38 Rt.015/07                                 ,7,12
                                      Sebagai Guru Tetap Bidang Studi Bahasa Indonesia di Madrasah               ,7,12
                                      Ibtiddaiyah pada Yayasan Pendidikan Islam TANWIRUL QULUB.                  ,7,12
"KEDUA                                 : Selama menjalankan tugas, yang bersangkutan akan diberikan               ",7,12
                                      honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan        ,7,12
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,12
KETIGA                                : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana   ,7,12
                                      Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat           ,7,12
                                      keputusan ini.                                                             ,7,12
KEEMPAT                               : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.               ,7,12
                                      Ditetapkan di Jakarta                                                      ,10,12
                                      Pada tanggal 08 Juli 2011                                                  ,11,12
                                      Ketua Yayasan Pendidikan Islam                                             ,4,12
                                      TANWIRUL QULUB                                                             ,12,12
"                                      DR.HM. SYAIROZI DIMYATHI, M.Ed                                             ",13,12
Tembusan :                                                                                                       ,14,12
Kepala Madrasah Ibtidaiyah                                                                                       ,14,12
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                                        ,14,12
Arsip                                                                                                           ,14,12
        SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                                        ,1,13
            Nomor : 052/YPI-TQ/SK-ML/VII/ll                                                             ,2,13
Menimbang                  : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di           ,5,13
"                           Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang               ",5,13
                           sesuai dengan bidang keahlian dan latar belakang pendidikan.                 ,5,13
"                           b. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai tenaga       ",5,13
                           pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan            ,5,13
                           Pendidikan Islam Tanwirul Qulub.                                             ,5,13
                           c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan         ,5,13
                           memenuhi syarat untuk diberikan tugas mengajar sesuai dengan                 ,5,13
                           keahlian dan latar belakang pendidikannya.                                   ,5,13
"Memperhatikan              : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20            ",6,13
                           April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor          ,6,13
                           282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                     ,6,13
                           Pendidikan Islam Tanwirul Qulub.                                             ,6,13
                           2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan               ,6,13
                           Islam Tanwirul Qulub                                                         ,6,13
                           3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor              ,6,13
                           002/MI/TQ/VII/2011 tentang penugasan Guru                                    ,6,13
                           MEMUTUSKAN                                                                   ,7,13
Menetapkan                 : Memberikan tugas mengajar kepada :                                         ,7,13
PERTAMA                    Nama      : Achmad Uzair                                                     ,8,13
"                           TT.Lahir   : Jepara, 07 April 1957                                           ",7,13
                           Pendidikan  : S I                                                            ,7,13
                           Alamat     : JI. Sawo Rt.008/01 Balekambang                                  ,7,13
                           Kramat Jati Jakarta Timur                                                    ,7,13
"                           Sebagai Guru Tetap Bidang Studi SKI, PKn dan Tahfizh di                      ",7,13
                           Madrasah Ibtiddaiyah pada Yayasan Pendidikan Islam TANWIRUL                  ,7,13
                           QULUB.                                                                       ,7,13
"KEDUA                      : Selama menjalankan tugas, yang bersangkutan akan diberikan                 ",7,13
                           honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan          ,7,13
                           Pendidikan Islam TANWIRUL QULUB.                                             ,7,13
KETIGA                     : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana     ,7,13
                           Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat             ,7,13
                           keputusan ini.                                                               ,7,13
KEEMPAT                    : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.                 ,7,13
                                    Ditetapkan di Jakarta                                               ,10,13
                                    Pada tanggal 08 Juli 2011                                           ,11,13
                                        Ketua Yayasan Pendidikan Islam                                  ,4,13
                                    TANWIRUL QULUB                                                      ,12,13
"DR.HM. SYAIROZI DIMYATHI, M.Ed                                                                         ",13,13
Tembusan :                                                                                             ,14,13
Kepala Madrasah Ibtidaiyah                                                                             ,14,13
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                              ,14,13
Arsip,14,13
                      SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                                  ,1,14
                           Nomor : 050/YPI-TQ/SK-MI./VII/H                                                      ,2,14
Menimbang                             : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di         ,5,14
"                                      Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang             ",5,14
                                      sesuai dengan bidang keahlian dan latar belakang pendidikan.               ,5,14
"                                      b. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai tenaga     ",5,14
                                      pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan          ,5,14
                                      Pendidikan Islam Tanwirul Qulub.                                           ,5,14
                                      c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan       ,5,14
                                      memenuhi syarat untuk diberikan tugas mengajar sesuai dengan               ,5,14
                                      keahlian dan latar belakang pendidikannya.                                 ,5,14
"Memperhatikan                         : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20          ",6,14
                                      April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor        ,6,14
                                      282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                   ,6,14
                                      Pendidikan Islam Tanwirul Qulub.                                           ,6,14
                                      2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan             ,6,14
                                      Islam Tanwirul Qulub                                                       ,6,14
                                      3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor            ,6,14
                                      002/MI/TQ/VII/2011 tentang penugasan Guru                                  ,6,14
                                      MEMUTUSKAN                                                                 ,7,14
Menetapkan                            : Memberikan tugas mengajar kepada :                                       ,7,14
"PERTAMA                               Nama      : Hj. Nur Faizah, MA                                             ",8,14
•                                     TT.Lahir   : 22 September 1968                                             ,7,14
                                      Pendidikan : S 2                                                           ,7,14
                                      Alamat     : JI. KH Ilyas No. 38 Rt.015/07                                 ,7,14
                                      Sebagai Guru Tetap Bidang Studi Tahfizh di Madrasah Ibtidaiyah             ,7,14
                                      pada Yayasan Pendidikan Islam TANWIRUL QULUB.                              ,7,14
"KEDUA                                 : Selama menjalankan tugas, yang bersangkutan akan diberikan               ",7,14
                                      honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan        ,7,14
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,14
KETIGA                                : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana   ,7,14
                                      Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat           ,7,14
                                      keputusan ini.                                                             ,7,14
KEEMPAT                               : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.               ,7,14
                                      Ditetapkan di Jakarta                                                      ,10,14
                                      Pada tanggal 08 Juli 2011                                                  ,11,14
                                      Ketua Yayasan Pendidikan Islam                                             ,4,14
                                      TANWIRUL QULUB                                                             ,12,14
"                                      DR.HM. SYAIROZI DIMYATHI, M.Ed                                             ",13,14
Tembusan :                                                                                                       ,14,14
Kepala Madrasah Ibtidaiyah                                                                                       ,14,14
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                                        ,14,14
Arsip,14,14
                      SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                                  ,1,15
                          Nomor : 030/YPI-TQ/SK-MTs./VIU02                                                      ,2,15
Menimbang                             : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di         ,5,15
"                                      Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang             ",5,15
                                      sesuai dengan bidang keahlian dan latar belakang pendidikan.               ,5,15
"                                      b. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai tenaga     ",5,15
                                      pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan          ,5,15
                                      Pendidikan Islam Tanwirul Qulub.                                           ,5,15
                                      c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan       ,5,15
                                      memenuhi syarat untuk diberikan tugas mengajar sesuai dengan               ,5,15
                                      keahlian dan latar belakang pendidikannya.                                 ,5,15
"Memperhatikan                         : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20          ",6,15
                                      April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor        ,6,15
                                      282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                   ,6,15
                                      Pendidikan Islam Tanwirul Qulub.                                           ,6,15
                                      2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan             ,6,15
                                      Islam Tanwirul Qulub                                                       ,6,15
                                      3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor            ,6,15
                                      002/MI/TQ/VII/2011 tentang penugasan Guru                                  ,6,15
                                      MEMUTUSKAN                                                                 ,7,15
Menetapkan                            : Memberikan tugas mengajar kepada :                                       ,7,15
"PERTAMA                               Nama       : Hal Hilaliah, S Ag                                            ",8,15
                                      TT.Lahir   : 30 Mei 1979                                                   ,7,15
                                      Pendidikan : S 2                                                           ,7,15
                                      Alamat     : JI. KH Ilyas No. 38 Rt.015/07                                 ,7,15
"                                      Sebagai Guru Tetap Bidang Studi Fiqih, Al Qur’an Hadits dan                ",7,15
                                      Ibadah di Madrasah Ibtidaiyah pada Yayasan Pendidikan Islam                ,7,15
                                      TANWIRUL QULUB.                                                            ,7,15
"KEDUA                                 : Selama menjalankan tugas, yang bersangkutan akan diberikan               ",7,15
                                      honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan        ,7,15
                                      Pendidikan Islam TANWIRUL QULUB.                                           ,7,15
KETIGA                                : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana   ,7,15
                                      Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat           ,7,15
                                      keputusan ini.                                                             ,7,15
KEEMPAT                               : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.               ,7,15
                                      Ditetapkan di Jakarta                                                      ,10,15
                                      Pada tanggal 08 Juli 2011                                                  ,11,15
                                      Ketua Yayasan Pendidikan Islam                                             ,4,15
                                      TANWIRUL QULUB                                                             ,12,15
"                                      DR.HM. SYAIROZI DIMYATHI, M.Ed                                             ",13,15
Tembusan :                                                                                                       ,14,15
Kepala Madrasah Ibtidaiyah                                                                                       ,14,15
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                                        ,14,15
Arsip                                                                                                            ,14,15
           SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                            ,1,16
           Nomor : 052/YPI-TQ/SK-ML/VII/ll                                                     ,2,16
Menimbang  : a. Bahwa dalam rangka meningkatkan kualitas output pendidikan di                  ,5,16
"           Madrasah Tanwirul Qulub, dipandang perlu menempatkan guru yang                      ",5,16
           sesuai dengan bidang keahlian dan latar belakang pendidikan.                        ,5,16
"           b. Bahwa untuk maksud di atas, maka perlu diangkat guru sebagai tenaga              ",5,16
           pendidik yang ditetapkan melalui surat keputusan Pengurus Yayasan                   ,5,16
           Pendidikan Islam Tanwirul Qulub.                                                    ,5,16
           c. Bahwa nama tersebut di bawah ini dianggap memiliki kompetensi dan                ,5,16
           memenuhi syarat untuk diberikan tugas mengajar sesuai dengan                        ,5,16
           keahlian dan latar belakang pendidikannya.                                          ,5,16
"Memperhatikan : 1. Akte Notaris R. Soerjo Wongsowidjojo, SH nomor 38 tanggal 20               ",6,16
           April 1977 yang telah disahkan oleh Pengadilan Negeri Jakarta nomor                 ,6,16
           282 tanggal 22 Desember 1988 tentang pembentukan Yayasan                            ,6,16
           Pendidikan Islam Tanwirul Qulub.                                                    ,6,16
           2. Anggaran Dasar dan Anggaran Rumah Tangga Yayasan Pendidikan                      ,6,16
           Islam Tanwirul Qulub                                                                ,6,16
           3. Surat Usulan Kepala Madrasah Ibtidaiyah Tanwirul Qulub nomor                     ,6,16
           002/MI/TQ/VII/2011 tentang penugasan Guru                                           ,6,16
Menetapkan MEMUTUSKAN                                                                          ,7,16
           : Memberikan tugas mengajar kepada :                                                ,7,16
"PERTAMA    Nama     : Mumi, A Ma                                                               ",8,16
"           TT.Lahir   : Talabiu, 20 Maret 1985                                                 ",7,16
           Pendidikan : D II                                                                   ,7,16
9          Alamat     : JI. Anggrek XII                                                        ,7,16
           Sebagai Guru Honorer KELAS I ( satu ) di Madrasah Ibtiddaiyah                       ,7,16
           pada Yayasan Pendidikan Islam TANWIRUL QULUB.                                       ,7,16
"KEDUA      : Selama menjalankan tugas, yang bersangkutan akan diberikan                        ",7,16
           honorarium sesuai kesepakatan dan ketentuan yang berlaku di Yayasan                 ,7,16
           Pendidikan Islam TANWIRUL QULUB.                                                    ,7,16
KETIGA     : Segala sesuatu akan diatur/diubah serta ditetapkan kembali sebagaimana            ,7,16
           Mestinya apabila dikemudian hari terdapat kekeliruan dalam surat                    ,7,16
           keputusan ini.                                                                      ,7,16
KEEMPAT    : Surat Keputusan ini mulai berlaku pada tanggal ditetapkan.                        ,7,16
           Ditetapkan di Jakarta                                                               ,10,16
           Pada tanggal 08 Juli 2011                                                           ,11,16
           Ketua Yayasan Pendidikan Islam                                                      ,4,16
           TANWIRUL QULUB                                                                      ,12,16
"           DR.HM. SYAIROZI DIMYATHI, M.Ed                                                      ",13,16
Tembusan :                                                                                     ,14,16
Kepala Madrasah Ibtidaiyah                                                                     ,14,16
Yang bersangkutan untuk dipergunakan sebagaimana mestinya                                      ,14,16
Arsip                                                                                          ,14,16
                      SURAT KEPUTUSAN PEMBERIAN TUGAS MENGAJAR                                                  ,1,17
